id,username,Extraversion,Neuroticism,Agreeableness,Conscientiousness,Opennes
2292,A1SC682D5FO0KC,0.285619636,0.50261324,0.600365541,0.600728273,0.879318347
2293,A1D2VW7MTPZH75,0.228495709,0.402090592,0.627613345,0.629707672,0.492381143
2294,A2K6M9HI7PZC0N,0.649195769,0.753919861,0.63999871,0.590190309,0.72265162
2295,A2FEGRJQNU51P9,0.439414825,0.773251139,0.536787331,0.372931288,0.899834228
2296,A1SB5A77COEA1L,0.228495709,0.402090592,0.900091385,0.19392427,0.492381143
2297,A1Y7RWE61JYBF2,0.285619636,0.50261324,0.709356757,0.242405337,0.577386558
2298,A1E022BHLC7JLU,0.714159515,0.773251139,0.673026351,0.726305671,0.806247291
2299,AX356VIHP8XLN,0.439414825,0.773251139,0.673026351,0.726305671,0.806247291
2300,AU9EE7EMY6EX7,0.228495709,0.402090592,0.763852365,0.919501668,0.492381143
2301,A1HTONS7161T62,0.357024546,0.628266551,0.569225193,0.650407243,0.683643327
2302,A3K91X9X2ARDOK,0.285619636,0.50261324,0.709356757,0.600728273,0.577386558
2303,A3T9IX8EDFDX4G,0.598901255,0.957358553,0.693535451,0.578292609,0.91307028
2304,A1NP9X56O2MNLV,0.481043598,0.84650651,0.612475676,0.613608006,0.865641093
2305,ALU0TA2SCHTF8,0.228495709,0.402090592,0.19654973,0.629707672,0.694675419
2306,A2ZFUO4LN8M2MA,0.228495709,0.402090592,0.900091385,0.919501668,0.492381143
2307,AY7HJKEQ8BVTQ,0.399867491,0.703658537,0.673026351,0.613608006,0.747397388
2308,AJU9STZCDSWD,0.285619636,0.50261324,0.709356757,0.242405337,0.577386558
2309,AICZ0U5V9A4Z8,0.476032727,0.837688734,0.876049205,0.655277731,0.860737941
2310,A2DZTCCA8VNWZG,0.649195769,0.753919861,0.590457248,0.590190309,0.834556425
2311,A1NVEW628JUS2Y,0.522275907,0.919064211,0.667683645,0.672324436,0.984311385
2312,A1KGKPWWG61U42,0.326422442,0.574415132,0.673026351,0.678006672,0.899834228
2313,APN6DO7VHDLTN,0.612073628,0.935094401,0.634100917,0.622807815,0.621404415
2314,A1J73BBTNZIMD7,0.285619636,0.50261324,0.709356757,0.242405337,0.577386558
2315,ABH9CRE7VF1SG,0.228495709,0.402090592,0.627613345,0.19392427,0.848544526
2316,A9DG42O0DBLFJ,0.637202462,0.789820806,0.575213721,0.529394366,0.907724952
2317,A1QA83DYY3IU0U,0.228495709,0.402090592,0.19654973,0.19392427,0.492381143
2318,A35O6N1QD0RG8B,0.415446744,0.731073804,0.872843581,0.832563469,0.770580683
2319,A23BDGODZVA1OZ,0.380826182,0.670150987,0.763852365,0.702156171,0.925479079
2320,A1906RZITWT2K2,0.523636,0.921457607,0.756067278,0.700086214,0.949658511
2321,A2O2AUQJ16Q2AM,0.228495709,0.402090592,0.19654973,0.629707672,0.848544526
2322,A1KVGNSR54G3FC,0.228495709,0.402090592,0.763852365,0.19392427,0.492381143
2323,A3TIT4H0ZNOD3O,0.285619636,0.50261324,0.600365541,0.832563469,0.577386558
2324,A28P5RC8BXHYS1,0.228495709,0.402090592,0.19654973,0.19392427,0.492381143
2325,AOQMI9EFSEH5O,0.415446744,0.731073804,0.357363145,0.600728273,0.633127776
2326,A29V1MP4PX5ABN,0.476032727,0.837688734,0.683711765,0.723464553,0.966209137
2327,A23Q1T4MXZHFM7,0.58948441,0.942399826,0.75805496,0.731443862,0.910746931
2328,A1734SMS3837AJ,0.428429455,0.753919861,0.63999871,0.537500492,0.789900096
2329,A2VD3CYOEMJ6SR,0.228495709,0.402090592,0.627613345,0.629707672,0.492381143
2330,A2J4E6UU0GUDB4,0.456991418,0.804181185,0.724926931,0.691806386,0.832402803
2331,AAF79GJFCWV81,0.476032727,0.837688734,0.683711765,0.552997497,0.860737941
2332,A1SPYMGDEWKK6I,0.538904974,0.948326869,0.784812214,0.69658321,0.95429736
2333,A235NA61RC6YC1,0.464131909,0.816746516,0.709356757,0.523449874,0.961381871
2334,A3LG5UWEYX9G81,0.228495709,0.402090592,0.763852365,0.19392427,0.492381143
2335,AN0FY8800WV0C,0.415446744,0.731073804,0.927339189,0.542769474,0.770580683
2336,A2CPFSZD4JHIZ7,0.228495709,0.402090592,0.763852365,0.19392427,0.848544526
2337,AAI57M3OXP5NK,0.464131909,0.816746516,0.564035135,0.75528507,0.84302848
2338,A14CC5FIPR5YVF,0.228495709,0.402090592,0.627613345,0.19392427,0.492381143
2339,A33L1SEOXFGL44,0.228495709,0.402090592,0.627613345,0.19392427,0.492381143
2340,A3GSJO0R2RSU3Z,0.228495709,0.402090592,0.763852365,0.629707672,0.492381143
2341,A3GL07SFZDV267,0.357024546,0.628266551,0.958479537,0.650407243,0.683643327
2342,A2GVJ83F092MIS,0.380826182,0.670150987,0.627613345,0.629707672,0.617740865
2343,A1KNYQPZ1JQD62,0.605540131,0.88923881,0.752953243,0.693462351,0.953175519
2344,A3GTLP6LHYPERO,0.357024546,0.628266551,0.647076062,0.303006672,0.683643327
2345,A2T63WOOW6XV6U,0.524922575,0.923721631,0.612475676,0.661907005,0.985317066
2346,AWMFKTA75KJQB,0.357024546,0.628266551,0.802777799,0.303006672,0.683643327
2347,AJTNK8PS3SKZW,0.326422442,0.574415132,0.582200338,0.277034671,0.638104712
2348,A24ZFFRQ4MG3XL,0.534777192,0.941063088,0.562455552,0.547809369,0.948154858
2349,A1PNKDX2KGXRZ5,0.357024546,0.628266551,0.724926931,0.816003812,0.683643327
2350,A3GNPXRDBCTDNV,0.228495709,0.402090592,0.900091385,0.19392427,0.492381143
2351,ALIF21SSNKTLX,0.228495709,0.402090592,0.763852365,0.629707672,0.492381143
2352,A2CXPGW6FLAVCS,0.357024546,0.628266551,0.569225193,0.567608959,0.914488429
2353,AP0DXNA7P1TSL,0.326422442,0.574415132,0.673026351,0.678006672,0.638104712
2354,A2KOUUPW3MB2W3,0.357024546,0.628266551,0.647076062,0.303006672,0.738638021
2355,A1AO9POWMUKE41,0.399867491,0.703658537,0.794127703,0.54920934,0.747397388
2356,A3ICDLUQ3V2QY2,0.415446744,0.731073804,0.600365541,0.542769474,0.694675419
2357,A3M7RECGYLXOPA,0.507768243,0.89353465,0.596173571,0.618561749,0.742019759
2358,A1TJXZ0X87CSNB,0.228495709,0.402090592,0.19654973,0.629707672,0.492381143
2359,A2GKMN00ZBJSMA,0.285619636,0.50261324,0.709356757,0.600728273,0.577386558
2360,A8EBWQZIDKF78,0.357024546,0.628266551,0.724926931,0.567608959,0.683643327
2361,A32B6XWNR55SRL,0.228495709,0.402090592,0.627613345,0.629707672,0.492381143
2362,A2PUXZW81Y8LHN,0.228495709,0.402090592,0.900091385,0.629707672,0.492381143
2363,A1GIIPXONCEEHP,0.600808978,0.95411327,0.688686009,0.654689913,0.90690867
2364,A1YVPBDG2OFMD2,0.742743564,0.50261324,0.818347973,0.242405337,0.879318347
2365,A3LQLQ3JR1A6UW,0.285619636,0.50261324,0.709356757,0.242405337,0.577386558
2366,AL7LEBKKW8XCC,0.532291141,0.936688312,0.681475283,0.713950113,0.944455396
2367,A34EC8OVUG6743,0.228495709,0.402090592,0.19654973,0.19392427,0.492381143
2368,A10LII7OFFN1GX,0.285619636,0.50261324,0.245687162,0.600728273,0.879318347
2369,ABEVLF9SUQYSU,0.481043598,0.84650651,0.551925,0.678006672,0.865641093
2370,A1Q6PG0Y3XZL7M,0.357024546,0.628266551,0.307108953,0.567608959,0.738638021
2371,A3863DHCMJFKI8,0.228495709,0.402090592,0.627613345,0.19392427,0.492381143
2372,A18A3WX2UHBGPV,0.428429455,0.753919861,0.540915786,0.695569944,0.94646123
2373,A1BBH64VO5ONKX,0.228495709,0.402090592,0.632514595,0.19392427,0.492381143
2374,A39ARV0OY7ZDGG,0.285619636,0.50261324,0.709356757,0.600728273,0.577386558
2375,A1KUU3Z857ZWR8,0.228495709,0.402090592,0.763852365,0.77460467,0.492381143
2376,AD6TZ71048GQO,0.228495709,0.402090592,0.627613345,0.19392427,0.848544526
2377,A3QUMOZK3SUNOL,0.228495709,0.402090592,0.763852365,0.19392427,0.492381143
2378,A1CGTQPOJW4RFO,0.380826182,0.670150987,0.695732855,0.629707672,0.71906225
2379,AXUXDOMNA5EVC,0.326422442,0.574415132,0.763852365,0.277034671,0.638104712
2380,A1YJP7UBZ32VIM,0.228495709,0.402090592,0.627613345,0.629707672,0.492381143
2381,A2KYG4U9VNPDVQ,0.415446744,0.731073804,0.600365541,0.658687072,0.879318347
2382,A3GS5WAQVO4CFB,0.496729803,0.874109983,0.63999871,0.563845401,0.94646123
2383,A3USA0TB4WU70X,0.228495709,0.402090592,0.627613345,0.629707672,0.492381143
2384,A2PCNX59G2GLIM,0.448830857,0.789820806,0.742892516,0.618561749,0.820259172
2385,A192KN1POM24YV,0.399867491,0.703658537,0.733577027,0.613608006,0.747397388
2386,AVMAHVWDGNOKK,0.399867491,0.703658537,0.673026351,0.54920934,0.934027363
2387,A70SW2ZQ4IHKP,0.285619636,0.50261324,0.927339189,0.600728273,0.577386558
2388,ATO38HS3MJ2T7,0.285619636,0.50261324,0.818347973,0.716645871,0.577386558
2389,AALYKLHR3FOUD,0.428429455,0.753919861,0.368530743,0.590190309,0.554794412
2390,A1HWMU2XORHEI4,0.62840737,0.816746516,0.564035135,0.562089073,0.551064252
2391,A1Z3DUZZ8IUFVY,0.439414825,0.773251139,0.718439358,0.581408673,0.806247291
2392,A25SKLRDDMIRAH,0.399867491,0.703658537,0.854678378,0.54920934,0.747397388
2393,A3TIV3BSSJHHBE,0.228495709,0.402090592,0.763852365,0.919501668,0.492381143
2394,ACMAVHGOYSSR4,0.228495709,0.402090592,0.627613345,0.629707672,0.848544526
2395,A324A25PC1DFMF,0.357024546,0.628266551,0.647076062,0.303006672,0.914488429
2396,A4NEEKMHAVCO0,0.228495709,0.402090592,0.627613345,0.629707672,0.492381143
2397,A3IA5HIDD2XFQ7,0.439414825,0.773251139,0.536787331,0.581408673,0.806247291
2398,A1KL4HN6LRM8D5,0.415446744,0.731073804,0.818347973,0.658687072,0.770580683
2399,AV9FGR1C13XO9,0.228495709,0.402090592,0.627613345,0.919501668,0.492381143
2400,A23GFTVIETX7DS,0.656991418,0.731073804,0.600365541,0.77460467,0.770580683
2401,A3O0IREZ8YUP67,0.326422442,0.574415132,0.854678378,0.581408673,0.638104712
2402,A3L2856DIMUXJY,0.326422442,0.574415132,0.673026351,0.77460467,0.638104712
2403,A15DQK7MICWV4E,0.326422442,0.574415132,0.673026351,0.678006672,0.638104712
2404,A3PPHU0A4WRODE,0.285619636,0.50261324,0.600365541,0.832563469,0.633127776
2405,A1HKBVOZ6VS1AN,0.142809818,0.25130662,0.531560642,0.121202669,0.364873021
2406,A27L5L6I7OSV5B,0.380826182,0.670150987,0.627613345,0.557259174,0.925479079
2407,A1YCK9VVFC0RBC,0.285619636,0.50261324,0.245687162,0.600728273,0.879318347
2408,ARM0LDPXZSPNL,0.528396327,0.929834495,0.673026351,0.707729133,0.986632186
2409,A1NF2Y5WSC4KM8,0.489633663,0.861622698,0.627613345,0.687666471,0.879318347
2410,A9V5F9K3GFNZH,0.285619636,0.50261324,0.709356757,0.716645871,0.577386558
2411,A1JIW8GOSSGUQR,0.534777192,0.941063088,0.63353678,0.66120702,0.935514021
2412,A2VOI85H5S0OH6,0.228495709,0.402090592,0.627613345,0.19392427,0.492381143
2413,A3TIWKGKINYJ9W,0.326422442,0.574415132,0.582200338,0.277034671,0.694675419
2414,AQXBSHEPHNR6H,0.415446744,0.731073804,0.357363145,0.352589582,0.211056657
2415,A38P7XQ8BHRXOA,0.448830857,0.789820806,0.826731913,0.663145441,0.820259172
2416,A3AXZCNWFSDXU1,0.415446744,0.731073804,0.818347973,0.600728273,0.770580683
2417,A2H53AEX2GE336,0.380826182,0.670150987,0.831971875,0.323207116,0.71906225
2418,A46MU7II6LBW4,0.228495709,0.402090592,0.900091385,0.629707672,0.492381143
2419,A2CBF1Z7L9RZLB,0.285619636,0.50261324,0.709356757,0.716645871,0.577386558
2420,A18TVWGTCYJMV6,0.326422442,0.574415132,0.582200338,0.581408673,0.638104712
2421,A3B08DCVOC1BDI,0.656991418,0.731073804,0.763852365,0.77460467,0.770580683
2422,ACUYXGCMWVF7S,0.326422442,0.574415132,0.582200338,0.678006672,0.638104712
2423,A1WUMTJOASEL5F,0.228495709,0.402090592,0.763852365,0.19392427,0.492381143
2424,A14PDS8YSMJFHX,0.228495709,0.402090592,0.900091385,0.629707672,0.492381143
2425,A3BTFDNUFPZWIL,0.228495709,0.402090592,0.19654973,0.77460467,0.492381143
2426,A3NV0G16V04FYM,0.470432342,0.827833572,0.59355359,0.665931922,0.925479079
2427,A1TEPFS8EGMJP1,0.326422442,0.574415132,0.673026351,0.581408673,0.797254823
2428,AQP1VPK16SVWM,0.604541077,0.976229563,0.623645218,0.552335489,0.76936916
2429,A19BX493YXWHSG,0.285619636,0.50261324,0.818347973,0.600728273,0.577386558
2430,A18I22CS8Q0IGE,0.228495709,0.402090592,0.763852365,0.629707672,0.492381143
2431,A2M1TU94S3A2ZL,0.142809818,0.25130662,0.854678378,0.871202669,0.364873021
2432,A1AIISXV1NQ7ZV,0.228495709,0.402090592,0.19654973,0.19392427,0.492381143
2433,A20STUJBBUPCU2,0.228495709,0.402090592,0.763852365,0.629707672,0.492381143
2434,A1OJB1AQVIKFG1,0.399867491,0.703658537,0.733577027,0.678006672,0.934027363
2435,A31I25HVVN8Z2B,0.228495709,0.402090592,0.763852365,0.629707672,0.492381143
2436,A3LN7Z4HBK5YSA,0.228495709,0.402090592,0.627613345,0.77460467,0.492381143
2437,AMIADI90GVNSX,0.326422442,0.574415132,0.854678378,0.871202669,0.638104712
2438,A2M9M8TI9X49C7,0.678429455,0.670150987,0.763852365,0.557259174,0.71906225
2439,A1PNJAY2S62SBY,0.228495709,0.402090592,0.19654973,0.77460467,0.492381143
2440,A3AYPIMCZP7SW4,0.228495709,0.402090592,0.632514595,0.19392427,0.492381143
2441,A13E0ARAXI6KJW,0.637202462,0.789820806,0.61713342,0.529394366,0.623658908
2442,AAQ992EC4K6U8,0.228495709,0.402090592,0.627613345,0.77460467,0.492381143
2443,A163N66ALZDACR,0.285619636,0.50261324,0.709356757,0.600728273,0.577386558
2444,AYO1146CBIV5C,0.228495709,0.402090592,0.763852365,0.19392427,0.694675419
2445,A29TYKZJV687L4,0.285619636,0.50261324,0.818347973,0.600728273,0.577386558
2446,AY5ZI7ZUPWM1Y,0.415446744,0.731073804,0.654861149,0.832563469,0.770580683
2447,A1PT8G94WSOVUY,0.357024546,0.628266551,0.647076062,0.303006672,0.683643327
2448,A1Z5TNULKBBUQ2,0.380826182,0.670150987,0.900091385,0.847053169,0.71906225
2449,A1NUNET0L0BFR4,0.380826182,0.670150987,0.695732855,0.557259174,0.71906225
2450,A3IZB368BG43JS,0.228495709,0.402090592,0.632514595,0.77460467,0.492381143
2451,AVUBO1W7EV0WJ,0.228495709,0.402090592,0.763852365,0.919501668,0.492381143
2452,A1OBJ2263JCK5,0.380826182,0.670150987,0.327582883,0.557259174,0.771609972
2453,A1YR4OM2QLQ1LY,0.357024546,0.628266551,0.647076062,0.733205528,0.683643327
2454,A3PQM82AFBR0B3,0.485553382,0.854442509,0.749511415,0.759352355,0.874905511
2455,AWVQR7YYTYJ1L,0.666519435,0.703658537,0.673026351,0.54920934,0.728868554
2456,A1143SNKOV0ZIT,0.489633663,0.861622698,0.791100169,0.542769474,0.880977326
2457,A16ELVAT9ZE7PZ,0.399867491,0.703658537,0.612475676,0.613608006,0.728868554
2458,AO4TDL0F5M2O,0.326422442,0.574415132,0.945504392,0.871202669,0.638104712
2459,A1FFPPPIOSI36M,0.522275907,0.919064211,0.731796125,0.62118432,0.930004641
2460,A28TPDCF5SZJB7,0.326422442,0.574415132,0.945504392,0.581408673,0.638104712
2461,A1O0X40ABJUIAT,0.439414825,0.773251139,0.673026351,0.871202669,0.806247291
2462,A30LLG1FVDT2EK,0.357024546,0.628266551,0.958479537,0.810146164,0.683643327
2463,A3E8BTA2SXPV3P,0.228495709,0.402090592,0.627613345,0.629707672,0.848544526
2464,A3DWUM6SN3N3NR,0.528396327,0.929834495,0.742892516,0.603700519,0.938659572
2465,A3ATE2WE8PLSM7,0.714159515,0.574415132,0.945504392,0.581408673,0.638104712
2466,A1X4JO8EJ1U5BR,0.481043598,0.84650651,0.551925,0.408261621,0.421130339
2467,A1IX1B5KJC5ITH,0.228495709,0.402090592,0.763852365,0.629707672,0.492381143
2468,A2NAOOZQ9OJNQU,0.228495709,0.402090592,0.900091385,0.629707672,0.492381143
2469,A2TIFCFJXCN8YL,0.228495709,0.402090592,0.900091385,0.19392427,0.492381143
2470,APPV1ZDETO7B,0.642699394,0.884599303,0.514080828,0.508960174,0.412582055
2471,AK7HA5YU06NLG,0.439414825,0.773251139,0.582200338,0.533109674,0.951123931
2472,AWNKEM8DAG8PY,0.380826182,0.670150987,0.559493835,0.323207116,0.71906225
2473,AX94XE2KY5WK4,0.520835808,0.916530027,0.656512531,0.660443399,0.871858027
2474,A2RWGW6TGUX7E5,0.485553382,0.854442509,0.60610192,0.63733383,0.970020137
2475,A5CNA6W82FJTP,0.228495709,0.402090592,0.900091385,0.629707672,0.492381143
2476,A20DE0ATVAET2B,0.228495709,0.402090592,0.627613345,0.629707672,0.694675419
2477,A31FNEBGVMJ1OD,0.489633663,0.861622698,0.709356757,0.600728273,0.94086599
2478,A2466GHR89BOSL,0.485553382,0.854442509,0.692147617,0.606829199,0.808052656
2479,A3JUMMIGJ7B38X,0.470432342,0.827833572,0.695732855,0.557259174,0.925479079
2480,AAM4PQ0VMEQLL,0.439414825,0.773251139,0.854678378,0.533109674,0.806247291
2481,A1J4RAKN3MSUWH,0.415446744,0.731073804,0.545869932,0.542769474,0.633127776
2482,A1L30QXOV9O3PF,0.285619636,0.50261324,0.709356757,0.600728273,0.577386558
2483,A1KSRO1UQ68FYY,0.228495709,0.402090592,0.632514595,0.77460467,0.492381143
2484,AYOO12C9Y2T95,0.58331704,0.963342044,0.660233955,0.672564531,0.846377355
2485,A2WXOR32BMML40,0.285619636,0.50261324,0.927339189,0.600728273,0.577386558
2486,A3ETGCGLFFYLZD,0.326422442,0.574415132,0.763852365,0.967800667,0.638104712
2487,A33H4BO4S3TA4I,0.228495709,0.402090592,0.19654973,0.77460467,0.492381143
2488,A1YYV3CJ9NTSEF,0.326422442,0.574415132,0.854678378,0.581408673,0.638104712
2489,A36RHKVY8IM27Y,0.481043598,0.84650651,0.703301689,0.710206004,0.868194557
2490,A3TZV5SXQ8F6ST,0.609351338,0.939668232,0.757797297,0.613608006,0.975059125
2491,A3JNGH6839T0GU,0.326422442,0.574415132,0.854678378,0.678006672,0.638104712
2492,AYF76HQ10BL2J,0.357024546,0.628266551,0.307108953,0.650407243,0.683643327
2493,A2EENLV6OQ3DYM,0.582986142,0.964474056,0.745189485,0.611843659,0.993982449
2494,A3PCTD8QM1BIXI,0.595394807,0.963342044,0.713962019,0.607258842,0.967738905
2495,A26IQ71XV0AZ1D,0.496729803,0.874109983,0.714310903,0.748259761,0.974437432
2496,A3ANHRLMPJKF6G,0.632490805,0.804181185,0.686001496,0.526209817,0.738638021
2497,AKUKO0AIHRSXZ,0.285619636,0.50261324,0.709356757,0.600728273,0.577386558
2498,A3DXVYD2TQHWGD,0.588739711,0.944912892,0.658197614,0.650407243,0.98985289
2499,A2ORFK7XV8CWQ2,0.228495709,0.402090592,0.627613345,0.77460467,0.492381143
2500,A1GZ4E11FT3XPG,0.326422442,0.574415132,0.763852365,0.581408673,0.899834228
2501,A1DYHQJCADLH7L,0.448830857,0.789820806,0.826731913,0.663145441,0.820259172
2502,A78IGBF7TAWLH,0.285619636,0.50261324,0.818347973,0.716645871,0.577386558
2503,A37AG6MLKV3V0Q,0.448830857,0.789820806,0.91057131,0.796896516,0.955069292
2504,A162BBY3A7T07O,0.326422442,0.574415132,0.582200338,0.581408673,0.638104712
2505,A25PAMPAT4EKMJ,0.326422442,0.574415132,0.854678378,0.678006672,0.638104712
2506,A298JV8C4ADLU7,0.476032727,0.837688734,0.683711765,0.655277731,0.860737941
2507,ASLWO1UK79PE3,0.228495709,0.402090592,0.627613345,0.77460467,0.492381143
2508,A1KXC3OZKCMFGD,0.399867491,0.703658537,0.673026351,0.678006672,0.797254823
2509,A2TM4KBKH6Y51H,0.285619636,0.50261324,0.927339189,0.242405337,0.577386558
2510,A3LZHK26D0H2E4,0.285619636,0.50261324,0.927339189,0.242405337,0.577386558
2511,A2J7Q6SC7ZG8I6,0.228495709,0.402090592,0.19654973,0.629707672,0.694675419
2512,A36FFFIERTSOHL,0.357024546,0.628266551,0.724926931,0.816003812,0.683643327
2513,A12KC4IDE1EWA0,0.380826182,0.670150987,0.695732855,0.629707672,0.71906225
2514,A258F169OEX9E5,0.285619636,0.50261324,0.709356757,0.600728273,0.879318347
2515,A1PGX0TMQM2G2D,0.228495709,0.402090592,0.763852365,0.19392427,0.492381143
2516,A1B621EA66Z8KV,0.380826182,0.670150987,0.695732855,0.557259174,0.71906225
2517,A37PBGUFQ387XE,0.415446744,0.731073804,0.709356757,0.600728273,0.770580683
2518,A1RVF43G6YKDTK,0.285619636,0.50261324,0.600365541,0.600728273,0.577386558
2519,A2EA2A23Y8AS9H,0.357024546,0.628266551,0.802777799,0.816003812,0.683643327
2520,A145B8OHVNNFAJ,0.326422442,0.574415132,0.582200338,0.581408673,0.797254823
2521,A1FE06N5A77K8W,0.326422442,0.574415132,0.582200338,0.277034671,0.797254823
2522,A2ZSBPIBOG6N0Z,0.448830857,0.789820806,0.659053119,0.663145441,0.955069292
2523,A9HKBYQB4XIEV,0.357024546,0.628266551,0.647076062,0.303006672,0.914488429
2524,A12A6ZP3S3W2P6,0.415446744,0.731073804,0.709356757,0.658687072,0.94086599
2525,A256QAPY3LUEKE,0.228495709,0.402090592,0.19654973,0.19392427,0.492381143
2526,A1E95G1NGJ2MB4,0.357024546,0.628266551,0.569225193,0.567608959,0.914488429
2527,A2K55JMEOZVT6G,0.228495709,0.402090592,0.19654973,0.77460467,0.492381143
2528,A1CHLJQMZN8LHG,0.326422442,0.574415132,0.763852365,0.678006672,0.638104712
2529,A383Q6UK27585R,0.326422442,0.574415132,0.280785328,0.678006672,0.797254823
2530,AELL37SY6YIYO,0.285619636,0.50261324,0.818347973,0.832563469,0.577386558
2531,A8CYS17WU9V1K,0.621681711,0.837688734,0.683711765,0.404008896,0.495550692
2532,A1S8OJDJT4NSJL,0.228495709,0.402090592,0.627613345,0.629707672,0.848544526
2533,A2DF02P4LX59KE,0.285619636,0.50261324,0.709356757,0.600728273,0.577386558
2534,A1SIEUURFKJCTH,0.228495709,0.402090592,0.627613345,0.77460467,0.492381143
2535,A2WACBI3UZK6Y1,0.380826182,0.670150987,0.627613345,0.629707672,0.71906225
2536,A1VH6QWC6JZRAC,0.485553382,0.854442509,0.577420021,0.576324568,0.775659159
2537,AD0PW1HK9C8BL,0.357024546,0.628266551,0.647076062,0.567608959,0.914488429
2538,A2I26GI3T9I7OH,0.285619636,0.50261324,0.709356757,0.242405337,0.577386558
2539,A1T7C6AT5J44L3,0.399867491,0.703658537,0.794127703,0.54920934,0.747397388
2540,A31RP6XY9IESQ5,0.439414825,0.773251139,0.37798025,0.372931288,0.848544526
2541,A3PXLJFGFJEDCS,0.326422442,0.574415132,0.582200338,0.277034671,0.638104712
2542,A24WZ6OTFT1JHQ,0.142809818,0.25130662,0.122843581,0.871202669,0.364873021
2543,APB7Q2UGJHK72,0.415446744,0.731073804,0.763852365,0.658687072,0.770580683
2544,A7TF97LLUD0BR,0.228495709,0.402090592,0.763852365,0.629707672,0.492381143
2545,AW4YJ8JCZ3K9A,0.228495709,0.402090592,0.19654973,0.19392427,0.848544526
2546,A2YTW6PRPUGDDP,0.380826182,0.670150987,0.559493835,0.629707672,0.71906225
2547,A2CNQ1JV16GHW2,0.326422442,0.574415132,0.673026351,0.581408673,0.638104712
2548,AIQ9OJCQA3TOC,0.228495709,0.402090592,0.900091385,0.77460467,0.492381143
2549,A2ZXF5AS0OCL3B,0.228495709,0.402090592,0.19654973,0.19392427,0.848544526
2550,A1MUTOOOSAUT6A,0.326422442,0.574415132,0.945504392,0.581408673,0.638104712
2551,ADCFUY7WTZA6A,0.541692414,0.953232008,0.854678378,0.616997409,0.958445315
2552,A3LH77PBDFEO3F,0.514115346,0.904703833,0.622915447,0.644697017,0.938743658
2553,A2YTGRFQC9ZF52,0.499834364,0.879573171,0.799392979,0.711605975,0.896156864
2554,A329U9CDUPKXAC,0.285619636,0.50261324,0.600365541,0.242405337,0.577386558
2555,AF872K5CF6DIF,0.326422442,0.574415132,0.763852365,0.277034671,0.899834228
2556,A2LZJ5J9H862SN,0.285619636,0.50261324,0.927339189,0.242405337,0.577386558
2557,A25VIJ228PQZA,0.228495709,0.402090592,0.900091385,0.19392427,0.492381143
2558,A158LE4L3WGG7W,0.399867491,0.703658537,0.733577027,0.54920934,0.747397388
2559,A326R2P2MC732S,0.380826182,0.670150987,0.695732855,0.629707672,0.71906225
2560,ABPCNKLZBXO7T,0.357024546,0.628266551,0.802777799,0.567608959,0.914488429
2561,A2T8OJYPK0HISY,0.228495709,0.402090592,0.627613345,0.77460467,0.492381143
2562,A1N643TZ48RPG7,0.228495709,0.402090592,0.627613345,0.629707672,0.492381143
2563,A293QKY439MXC8,0.380826182,0.670150987,0.831971875,0.629707672,0.71906225
2564,A1OI92E32SOMBJ,0.357024546,0.628266551,0.724926931,0.303006672,0.683643327
2565,A2T8Z519S25GZN,0.228495709,0.402090592,0.900091385,0.77460467,0.492381143
2566,A70YTUFJY5HXN,0.589881044,0.941063088,0.562455552,0.598208325,0.681295496
2567,A26N27LJVQNVI1,0.476032727,0.837688734,0.619599285,0.655277731,0.966209137
2568,ASTK6KKNE1HP7,0.285619636,0.50261324,0.600365541,0.600728273,0.577386558
2569,ACOYOVOCJVHIF,0.228495709,0.402090592,0.627613345,0.19392427,0.848544526
2570,A33ALGBSJETJ96,0.228495709,0.402090592,0.627613345,0.77460467,0.694675419
2571,A2NWYB57PF2A6A,0.357024546,0.628266551,0.724926931,0.650407243,0.914488429
2572,AD5EHUXF0K57F,0.785619636,0.402090592,0.763852365,0.919501668,0.492381143
2573,A2SNED32C567Q1,0.285619636,0.50261324,0.600365541,0.832563469,0.577386558
2574,A38U2M9OAEJAXJ,0.584959616,0.981292517,0.691918162,0.637821904,0.967946953
2575,A38P3F25AA6VDX,0.285619636,0.50261324,0.600365541,0.600728273,0.577386558
2576,A1421MTXIDMS9X,0.285619636,0.50261324,0.245687162,0.600728273,0.633127776
2577,APHF3230EABUG,0.285619636,0.50261324,0.927339189,0.716645871,0.577386558
2578,A2WMTL65PQC8AG,0.357024546,0.628266551,0.647076062,0.650407243,0.683643327
2579,ALL087C49769B,0.326422442,0.574415132,0.763852365,0.581408673,0.638104712
2580,A2L7Z3FH4MSWYW,0.326422442,0.574415132,0.854678378,0.77460467,0.638104712
2581,A1VYD8OKS7VICD,0.326422442,0.574415132,0.582200338,0.678006672,0.899834228
2582,A3BW96S9J26349,0.285619636,0.50261324,0.927339189,0.716645871,0.577386558
2583,A1TRL9RSGKORMP,0.228495709,0.402090592,0.19654973,0.77460467,0.492381143
2584,A2CARFAX5FNQT9,0.285619636,0.50261324,0.927339189,0.600728273,0.577386558
2585,A34ZAYTNP67S83,0.523636,0.921457607,0.802777799,0.683526557,0.931575787
2586,A6F0C0UJBNHMA,0.326422442,0.574415132,0.763852365,0.277034671,0.638104712
2587,A2L3HKMNFITT13,0.228495709,0.402090592,0.19654973,0.77460467,0.492381143
2588,A3K0GYGBF28IAI,0.0,0.0,0.363304054,0.77460467,0.152359483
